,Model,Classifier,Parameters,AUC-ROC,Accuracy,Prec@5,Prec@10,Prec@20,Rec@5,Rec@10,Rec@20,F@5,F@10,F@20

42,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.863215791,0.639423077,0.833333333,0.9375,0.972972973,1,1,1,0.909090909,0.967741935,0.98630137

43,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.858949316,0.658653846,0.8,0.55,0.780487805,1,1,1,0.888888889,0.709677419,0.876712329

44,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.819368767,0.658653846,1,0.9,0.780487805,1,1,1,1,0.947368421,0.876712329

45,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.841934821,0.658653846,0.3,0.55,0.780487805,1,1,1,0.461538462,0.709677419,0.876712329

46,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.795723245,0.658653846,0.5,0.75,0.87804878,1,1,1,0.666666667,0.857142857,0.935064935

47,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.858743703,0.658653846,1,1,0.87804878,1,1,1,1,1,0.935064935

48,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.646859258,0.658653846,0.9,0.75,0.56097561,1,1,1,0.947368421,0.857142857,0.71875

49,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.839416058,0.658653846,1,1,0.780487805,1,1,1,1,1,0.876712329

50,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.807031973,0.793269231,0,0,0,0,0,0,0,0,0

51,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.828312943,0.706730769,0,0,0.666666667,0,0,0.222222222,0,0,0.333333333

52,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.78354066,0.730769231,0,0,0,0,0,0,0,0,0

53,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.83478976,0.692307692,0,0,0.714285714,0,0,0.37037037,0,0,0.487804878

54,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.696823275,0.653846154,0,0.5,0.434782609,0,0.1,0.526315789,0,0.166666667,0.476190476

55,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.802302868,0.649038462,0,0,0.666666667,0,0,0.347826087,0,0,0.457142857

56,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.804359001,0.697115385,0,0,0.826086957,0,0,0.59375,0,0,0.690909091

57,TR:2000-2005&TS:2006_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.866968233,0.711538462,0,1,1,0,0.277777778,0.666666667,0,0.434782609,0.8

58,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.71676776,0.778846154,0,0,0,0,0,0,0,0,0

59,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10}",0.660686748,0.754807692,0,1,0.678571429,0,0.636363636,0.826086957,0,0.777777778,0.745098039

60,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 100}",0.614834995,0.644230769,0,0,1,0,0,0.608695652,0,0,0.756756757

61,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1000}",0.486583736,0.769230769,0,0,0.5,0,0,0.1,0,0,0.166666667

62,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10000}",0.584455639,0.759615385,0,0,0,0,0,0,0,0,0

63,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1}",0.71676776,0.778846154,0,0,0,0,0,0,0,0,0

64,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.44767143,0.692307692,0,0,0,0,0,0,0,0,0

65,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.44021795,0.653846154,0,0,0.5,0,0,0.1,0,0,0.166666667

66,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1000}",0.571604811,0.620192308,0,0,0.4,0,0,0.125,0,0,0.19047619

67,TR:2000-2005&TS:2006_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10000}",0.710907782,0.721153846,0,0,0,0,0,0,0,0,0

68,TR:2000-2005&TS:2006_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",0.80620952,0.658653846,1,0.75,0.829268293,1,1,1,1,0.857142857,0.906666667

69,TR:2000-2005&TS:2006_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.788269765,0.658653846,0.9,0.8,0.780487805,1,1,1,0.947368421,0.888888889,0.876712329
